slug,path,method_name,test_method,exception_info
Lang_18,/222043010/omniapr/defects4j/Lang_18_buggy/src/test/java/org/apache/commons/lang3/time/FastDateFormatTest.java,testFormat,"    public void testFormat() {
        Locale realDefaultLocale = Locale.getDefault();
        TimeZone realDefaultZone = TimeZone.getDefault();
        try {
            Locale.setDefault(Locale.US);
            TimeZone.setDefault(TimeZone.getTimeZone(""America/New_York""));

            GregorianCalendar cal1 = new GregorianCalendar(2003, 0, 10, 15, 33, 20);
            GregorianCalendar cal2 = new GregorianCalendar(2003, 6, 10, 9, 00, 00);
            Date date1 = cal1.getTime();
            Date date2 = cal2.getTime();
            long millis1 = date1.getTime();
            long millis2 = date2.getTime();

            FastDateFormat fdf = FastDateFormat.getInstance(""yyyy-MM-dd'T'HH:mm:ss"");
            SimpleDateFormat sdf = new SimpleDateFormat(""yyyy-MM-dd'T'HH:mm:ss"");
            assertEquals(sdf.format(date1), fdf.format(date1));
            assertEquals(""2003-01-10T15:33:20"", fdf.format(date1));
            assertEquals(""2003-01-10T15:33:20"", fdf.format(cal1));
            assertEquals(""2003-01-10T15:33:20"", fdf.format(millis1));
            assertEquals(""2003-07-10T09:00:00"", fdf.format(date2));
            assertEquals(""2003-07-10T09:00:00"", fdf.format(cal2));
            assertEquals(""2003-07-10T09:00:00"", fdf.format(millis2));

            fdf = FastDateFormat.getInstance(""Z"");
            assertEquals(""-0500"", fdf.format(date1));
            assertEquals(""-0500"", fdf.format(cal1));
            assertEquals(""-0500"", fdf.format(millis1));

            assertEquals(""-0400"", fdf.format(date2));
            assertEquals(""-0400"", fdf.format(cal2));
            assertEquals(""-0400"", fdf.format(millis2));

            fdf = FastDateFormat.getInstance(""ZZ"");
            assertEquals(""-05:00"", fdf.format(date1));
            assertEquals(""-05:00"", fdf.format(cal1));
            assertEquals(""-05:00"", fdf.format(millis1));

            assertEquals(""-04:00"", fdf.format(date2));
            assertEquals(""-04:00"", fdf.format(cal2));
            assertEquals(""-04:00"", fdf.format(millis2));

            String pattern = ""GGGG GGG GG G yyyy yyy yy y MMMM MMM MM M"" +
                "" dddd ddd dd d DDDD DDD DD D EEEE EEE EE E aaaa aaa aa a zzzz zzz zz z"";
            fdf = FastDateFormat.getInstance(pattern);
            sdf = new SimpleDateFormat(pattern);
            // SDF bug fix starting with Java 7
            assertEquals(sdf.format(date1).replaceAll(""2003 03 03 03"", ""2003 2003 03 2003""), fdf.format(date1));
            assertEquals(sdf.format(date2).replaceAll(""2003 03 03 03"", ""2003 2003 03 2003""), fdf.format(date2));
        } finally {
            Locale.setDefault(realDefaultLocale);
            TimeZone.setDefault(realDefaultZone);
        }
    }",junit.framework.ComparisonFailure: expected:<AD AD AD AD 2003 [2003 03 20]03 January Jan 01 1 ...> but was:<AD AD AD AD 2003 [03 03 ]03 January Jan 01 1 ...>
Lang_19,/222043010/omniapr/defects4j/Lang_19_buggy/src/test/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaperTest.java,testUnfinishedEntity,"    public void testUnfinishedEntity() {
        NumericEntityUnescaper neu = new NumericEntityUnescaper();
        String input = ""Test &#x30 not test"";
        String expected = ""Test \u0030 not test"";

        String result = neu.translate(input);
        assertEquals(""Failed to support unfinished entities (i.e. missing semi-colon"", expected, result);
    }",java.lang.StringIndexOutOfBoundsException: String index out of range: 19
Lang_19,/222043010/omniapr/defects4j/Lang_19_buggy/src/test/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaperTest.java,testOutOfBounds,"    public void testOutOfBounds() {
        NumericEntityUnescaper neu = new NumericEntityUnescaper();

        assertEquals(""Failed to ignore when last character is &"", ""Test &"", neu.translate(""Test &""));
        assertEquals(""Failed to ignore when last character is &"", ""Test &#"", neu.translate(""Test &#""));
        assertEquals(""Failed to ignore when last character is &"", ""Test &#x"", neu.translate(""Test &#x""));
        assertEquals(""Failed to ignore when last character is &"", ""Test &#X"", neu.translate(""Test &#X""));
    }",java.lang.StringIndexOutOfBoundsException: String index out of range: 19
Lang_20,/222043010/omniapr/defects4j/Lang_20_buggy/src/test/java/org/apache/commons/lang3/StringUtilsTest.java,testJoin_ArrayChar,"    public void testJoin_ArrayChar() {
        assertEquals(null, StringUtils.join((Object[]) null, ','));
        assertEquals(TEXT_LIST_CHAR, StringUtils.join(ARRAY_LIST, SEPARATOR_CHAR));
        assertEquals("""", StringUtils.join(EMPTY_ARRAY_LIST, SEPARATOR_CHAR));
        assertEquals("";;foo"", StringUtils.join(MIXED_ARRAY_LIST, SEPARATOR_CHAR));
        assertEquals(""foo;2"", StringUtils.join(MIXED_TYPE_LIST, SEPARATOR_CHAR));

        assertEquals(""/"", StringUtils.join(MIXED_ARRAY_LIST, '/', 0, MIXED_ARRAY_LIST.length-1));
        assertEquals(""foo"", StringUtils.join(MIXED_TYPE_LIST, '/', 0, 1));
        assertEquals(""null"", StringUtils.join(NULL_TO_STRING_LIST,'/', 0, 1));
        assertEquals(""foo/2"", StringUtils.join(MIXED_TYPE_LIST, '/', 0, 2));
        assertEquals(""2"", StringUtils.join(MIXED_TYPE_LIST, '/', 1, 2));
        assertEquals("""", StringUtils.join(MIXED_TYPE_LIST, '/', 2, 1));
    }",java.lang.NullPointerException
Lang_20,/222043010/omniapr/defects4j/Lang_20_buggy/src/test/java/org/apache/commons/lang3/StringUtilsTest.java,testJoin_Objectarray,"    public void testJoin_Objectarray() {
//        assertEquals(null, StringUtils.join(null)); // generates warning
        assertEquals(null, StringUtils.join((Object[]) null)); // equivalent explicit cast
        // test additional varargs calls
        assertEquals("""", StringUtils.join()); // empty array
        assertEquals("""", StringUtils.join((Object) null)); // => new Object[]{null}

        assertEquals("""", StringUtils.join(EMPTY_ARRAY_LIST));
        assertEquals("""", StringUtils.join(NULL_ARRAY_LIST));
        assertEquals(""null"", StringUtils.join(NULL_TO_STRING_LIST));
        assertEquals(""abc"", StringUtils.join(new String[] {""a"", ""b"", ""c""}));
        assertEquals(""a"", StringUtils.join(new String[] {null, ""a"", """"}));
        assertEquals(""foo"", StringUtils.join(MIXED_ARRAY_LIST));
        assertEquals(""foo2"", StringUtils.join(MIXED_TYPE_LIST));
    }",java.lang.NullPointerException
Lang_21,/222043010/omniapr/defects4j/Lang_21_buggy/src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,testIsSameLocalTime_Cal,"    public void testIsSameLocalTime_Cal() {
        GregorianCalendar cal1 = new GregorianCalendar(TimeZone.getTimeZone(""GMT+1""));
        GregorianCalendar cal2 = new GregorianCalendar(TimeZone.getTimeZone(""GMT-1""));
        cal1.set(2004, 6, 9, 13, 45, 0);
        cal1.set(Calendar.MILLISECOND, 0);
        cal2.set(2004, 6, 9, 13, 45, 0);
        cal2.set(Calendar.MILLISECOND, 0);
        assertEquals(true, DateUtils.isSameLocalTime(cal1, cal2));

        Calendar cal3 = Calendar.getInstance();
        Calendar cal4 = Calendar.getInstance();
        cal3.set(2004, 6, 9, 4,  0, 0);
        cal4.set(2004, 6, 9, 16, 0, 0);
        cal3.set(Calendar.MILLISECOND, 0);
        cal4.set(Calendar.MILLISECOND, 0);
        assertFalse(""LANG-677"", DateUtils.isSameLocalTime(cal3, cal4));
        
        cal2.set(2004, 6, 9, 11, 45, 0);
        assertEquals(false, DateUtils.isSameLocalTime(cal1, cal2));
        try {
            DateUtils.isSameLocalTime((Calendar) null, (Calendar) null);
            fail();
        } catch (IllegalArgumentException ex) {}
    }",junit.framework.AssertionFailedError: LANG-677
Lang_22,/222043010/omniapr/defects4j/Lang_22_buggy/src/test/java/org/apache/commons/lang3/math/FractionTest.java,testReducedFactory_int_int,"    public void testReducedFactory_int_int() {
        Fraction f = null;
        
        // zero
        f = Fraction.getReducedFraction(0, 1);
        assertEquals(0, f.getNumerator());
        assertEquals(1, f.getDenominator());
        
        // normal
        f = Fraction.getReducedFraction(1, 1);
        assertEquals(1, f.getNumerator());
        assertEquals(1, f.getDenominator());
        
        f = Fraction.getReducedFraction(2, 1);
        assertEquals(2, f.getNumerator());
        assertEquals(1, f.getDenominator());
        
        // improper
        f = Fraction.getReducedFraction(22, 7);
        assertEquals(22, f.getNumerator());
        assertEquals(7, f.getDenominator());
        
        // negatives
        f = Fraction.getReducedFraction(-6, 10);
        assertEquals(-3, f.getNumerator());
        assertEquals(5, f.getDenominator());
        
        f = Fraction.getReducedFraction(6, -10);
        assertEquals(-3, f.getNumerator());
        assertEquals(5, f.getDenominator());
        
        f = Fraction.getReducedFraction(-6, -10);
        assertEquals(3, f.getNumerator());
        assertEquals(5, f.getDenominator());
        
        // zero denominator
        try {
            f = Fraction.getReducedFraction(1, 0);
            fail(""expecting ArithmeticException"");
        } catch (ArithmeticException ex) {}
        
        try {
            f = Fraction.getReducedFraction(2, 0);
            fail(""expecting ArithmeticException"");
        } catch (ArithmeticException ex) {}
        
        try {
            f = Fraction.getReducedFraction(-3, 0);
            fail(""expecting ArithmeticException"");
        } catch (ArithmeticException ex) {}

        // reduced        
        f = Fraction.getReducedFraction(0, 2);
        assertEquals(0, f.getNumerator());
        assertEquals(1, f.getDenominator());
        
        f = Fraction.getReducedFraction(2, 2);
        assertEquals(1, f.getNumerator());
        assertEquals(1, f.getDenominator());
        
        f = Fraction.getReducedFraction(2, 4);
        assertEquals(1, f.getNumerator());
        assertEquals(2, f.getDenominator());
        
        f = Fraction.getReducedFraction(15, 10);
        assertEquals(3, f.getNumerator());
        assertEquals(2, f.getDenominator());
        
        f = Fraction.getReducedFraction(121, 22);
        assertEquals(11, f.getNumerator());
        assertEquals(2, f.getDenominator());
        
        // Extreme values 
        // OK, can reduce before negating
        f = Fraction.getReducedFraction(-2, Integer.MIN_VALUE);
        assertEquals(1, f.getNumerator());
        assertEquals(-(Integer.MIN_VALUE / 2), f.getDenominator());
        
        // Can't reduce, negation will throw
        try { 
            f = Fraction.getReducedFraction(-7, Integer.MIN_VALUE);  
            fail(""Expecting ArithmeticException"");
        } catch (ArithmeticException ex) {}      

        // LANG-662
        f = Fraction.getReducedFraction(Integer.MIN_VALUE, 2);
        assertEquals(Integer.MIN_VALUE / 2, f.getNumerator());
        assertEquals(1, f.getDenominator());
    }",junit.framework.AssertionFailedError: expected:<-1073741824> but was:<-2147483648>
Lang_22,/222043010/omniapr/defects4j/Lang_22_buggy/src/test/java/org/apache/commons/lang3/math/FractionTest.java,testReduce,"    public void testReduce() {
        Fraction f = null;
        
        f = Fraction.getFraction(50, 75);
        Fraction result = f.reduce();
        assertEquals(2, result.getNumerator());
        assertEquals(3, result.getDenominator());

        f = Fraction.getFraction(-2, -3);
        result = f.reduce();
        assertEquals(2, result.getNumerator());
        assertEquals(3, result.getDenominator());

        f = Fraction.getFraction(2, -3);
        result = f.reduce();
        assertEquals(-2, result.getNumerator());
        assertEquals(3, result.getDenominator());

        f = Fraction.getFraction(-2, 3);
        result = f.reduce();
        assertEquals(-2, result.getNumerator());
        assertEquals(3, result.getDenominator());
        assertSame(f, result);

        f = Fraction.getFraction(2, 3);
        result = f.reduce();
        assertEquals(2, result.getNumerator());
        assertEquals(3, result.getDenominator());
        assertSame(f, result);

        f = Fraction.getFraction(0, 1);
        result = f.reduce();
        assertEquals(0, result.getNumerator());
        assertEquals(1, result.getDenominator());
        assertSame(f, result);

        f = Fraction.getFraction(0, 100);
        result = f.reduce();
        assertEquals(0, result.getNumerator());
        assertEquals(1, result.getDenominator());
        assertSame(result, Fraction.ZERO);

        f = Fraction.getFraction(Integer.MIN_VALUE, 2);
        result = f.reduce();
        assertEquals(Integer.MIN_VALUE / 2, result.getNumerator());
        assertEquals(1, result.getDenominator());
    }",junit.framework.AssertionFailedError: expected:<-1073741824> but was:<-2147483648>
Lang_23,/222043010/omniapr/defects4j/Lang_23_buggy/src/test/java/org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,testEqualsHashcode,"    public void testEqualsHashcode() {
        Map<String, ? extends FormatFactory> registry = Collections.singletonMap(""testfmt"", new LowerCaseFormatFactory());
        Map<String, ? extends FormatFactory> otherRegitry = Collections.singletonMap(""testfmt"", new UpperCaseFormatFactory());

        String pattern = ""Pattern: {0,testfmt}"";
        ExtendedMessageFormat emf = new ExtendedMessageFormat(pattern, Locale.US, registry);

        ExtendedMessageFormat other = null;

        // Same object
        assertTrue(""same, equals()"",   emf.equals(emf));
        assertTrue(""same, hashcode()"", emf.hashCode() == emf.hashCode());

        // Equal Object
        other = new ExtendedMessageFormat(pattern, Locale.US, registry);
        assertTrue(""equal, equals()"",   emf.equals(other));
        assertTrue(""equal, hashcode()"", emf.hashCode() == other.hashCode());

        // Different Class
        other = new OtherExtendedMessageFormat(pattern, Locale.US, registry);
        assertFalse(""class, equals()"",  emf.equals(other));
        assertTrue(""class, hashcode()"", emf.hashCode() == other.hashCode()); // same hashcode
        
        // Different pattern
        other = new ExtendedMessageFormat(""X"" + pattern, Locale.US, registry);
        assertFalse(""pattern, equals()"",   emf.equals(other));
        assertFalse(""pattern, hashcode()"", emf.hashCode() == other.hashCode());

        // Different registry
        other = new ExtendedMessageFormat(pattern, Locale.US, otherRegitry);
        assertFalse(""registry, equals()"",   emf.equals(other));
        assertFalse(""registry, hashcode()"", emf.hashCode() == other.hashCode());

        // Different Locale
        other = new ExtendedMessageFormat(pattern, Locale.FRANCE, registry);
        assertFalse(""locale, equals()"",  emf.equals(other));
        assertTrue(""locale, hashcode()"", emf.hashCode() == other.hashCode()); // same hashcode
    }","junit.framework.AssertionFailedError: registry, hashcode()"
Lang_24,/222043010/omniapr/defects4j/Lang_24_buggy/src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,testIsNumber,"    public void testIsNumber() {
        String val = ""12345"";
        assertTrue(""isNumber(String) 1 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 1 failed"", checkCreateNumber(val));
        val = ""1234.5"";
        assertTrue(""isNumber(String) 2 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 2 failed"", checkCreateNumber(val));
        val = "".12345"";
        assertTrue(""isNumber(String) 3 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 3 failed"", checkCreateNumber(val));
        val = ""1234E5"";
        assertTrue(""isNumber(String) 4 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 4 failed"", checkCreateNumber(val));
        val = ""1234E+5"";
        assertTrue(""isNumber(String) 5 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 5 failed"", checkCreateNumber(val));
        val = ""1234E-5"";
        assertTrue(""isNumber(String) 6 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 6 failed"", checkCreateNumber(val));
        val = ""123.4E5"";
        assertTrue(""isNumber(String) 7 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 7 failed"", checkCreateNumber(val));
        val = ""-1234"";
        assertTrue(""isNumber(String) 8 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 8 failed"", checkCreateNumber(val));
        val = ""-1234.5"";
        assertTrue(""isNumber(String) 9 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 9 failed"", checkCreateNumber(val));
        val = ""-.12345"";
        assertTrue(""isNumber(String) 10 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 10 failed"", checkCreateNumber(val));
        val = ""-1234E5"";
        assertTrue(""isNumber(String) 11 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 11 failed"", checkCreateNumber(val));
        val = ""0"";
        assertTrue(""isNumber(String) 12 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 12 failed"", checkCreateNumber(val));
        val = ""-0"";
        assertTrue(""isNumber(String) 13 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 13 failed"", checkCreateNumber(val));
        val = ""01234"";
        assertTrue(""isNumber(String) 14 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 14 failed"", checkCreateNumber(val));
        val = ""-01234"";
        assertTrue(""isNumber(String) 15 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 15 failed"", checkCreateNumber(val));
        val = ""0xABC123"";
        assertTrue(""isNumber(String) 16 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 16 failed"", checkCreateNumber(val));
        val = ""0x0"";
        assertTrue(""isNumber(String) 17 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 17 failed"", checkCreateNumber(val));
        val = ""123.4E21D"";
        assertTrue(""isNumber(String) 19 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 19 failed"", checkCreateNumber(val));
        val = ""-221.23F"";
        assertTrue(""isNumber(String) 20 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 20 failed"", checkCreateNumber(val));
        val = ""22338L"";
        assertTrue(""isNumber(String) 21 failed"", NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 21 failed"", checkCreateNumber(val));
        val = null;
        assertTrue(""isNumber(String) 1 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 1 Neg failed"", !checkCreateNumber(val));
        val = """";
        assertTrue(""isNumber(String) 2 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 2 Neg failed"", !checkCreateNumber(val));
        val = ""--2.3"";
        assertTrue(""isNumber(String) 3 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 3 Neg failed"", !checkCreateNumber(val));
        val = "".12.3"";
        assertTrue(""isNumber(String) 4 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 4 Neg failed"", !checkCreateNumber(val));
        val = ""-123E"";
        assertTrue(""isNumber(String) 5 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 5 Neg failed"", !checkCreateNumber(val));
        val = ""-123E+-212"";
        assertTrue(""isNumber(String) 6 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 6 Neg failed"", !checkCreateNumber(val));
        val = ""-123E2.12"";
        assertTrue(""isNumber(String) 7 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 7 Neg failed"", !checkCreateNumber(val));
        val = ""0xGF"";
        assertTrue(""isNumber(String) 8 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 8 Neg failed"", !checkCreateNumber(val));
        val = ""0xFAE-1"";
        assertTrue(""isNumber(String) 9 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 9 Neg failed"", !checkCreateNumber(val));
        val = ""."";
        assertTrue(""isNumber(String) 10 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 10 Neg failed"", !checkCreateNumber(val));
        val = ""-0ABC123"";
        assertTrue(""isNumber(String) 11 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 11 Neg failed"", !checkCreateNumber(val));
        val = ""123.4E-D"";
        assertTrue(""isNumber(String) 12 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 12 Neg failed"", !checkCreateNumber(val));
        val = ""123.4ED"";
        assertTrue(""isNumber(String) 13 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 13 Neg failed"", !checkCreateNumber(val));
        val = ""1234E5l"";
        assertTrue(""isNumber(String) 14 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 14 Neg failed"", !checkCreateNumber(val));
        val = ""11a"";
        assertTrue(""isNumber(String) 15 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 15 Neg failed"", !checkCreateNumber(val)); 
        val = ""1a"";
        assertTrue(""isNumber(String) 16 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 16 Neg failed"", !checkCreateNumber(val)); 
        val = ""a"";
        assertTrue(""isNumber(String) 17 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 17 Neg failed"", !checkCreateNumber(val)); 
        val = ""11g"";
        assertTrue(""isNumber(String) 18 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 18 Neg failed"", !checkCreateNumber(val)); 
        val = ""11z"";
        assertTrue(""isNumber(String) 19 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 19 Neg failed"", !checkCreateNumber(val)); 
        val = ""11def"";
        assertTrue(""isNumber(String) 20 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 20 Neg failed"", !checkCreateNumber(val)); 
        val = ""11d11"";
        assertTrue(""isNumber(String) 21 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 21 Neg failed"", !checkCreateNumber(val)); 
        val = ""11 11"";
        assertTrue(""isNumber(String) 22 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 22 Neg failed"", !checkCreateNumber(val));
        val = "" 1111"";
        assertTrue(""isNumber(String) 23 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 23 Neg failed"", !checkCreateNumber(val));
        val = ""1111 "";
        assertTrue(""isNumber(String) 24 Neg failed"", !NumberUtils.isNumber(val));
        assertTrue(""isNumber(String)/createNumber(String) 24 Neg failed"", !checkCreateNumber(val));

        // LANG-521
        val = ""2."";
        assertTrue(""isNumber(String) LANG-521 failed"", NumberUtils.isNumber(val));

        // LANG-664
        val = ""1.1L"";
        assertFalse(""isNumber(String) LANG-664 failed"", NumberUtils.isNumber(val));
    }",junit.framework.AssertionFailedError: isNumber(String) LANG-664 failed
